Date,Open,High,Low,Close,Adj Close,Volume
2013-04-29,101.55999755859375,102.5199966430664,101.1500015258789,102.18000030517578,76.57980346679688,3417700
2013-04-30,102.2699966430664,102.36000061035156,101.55999755859375,102.13999938964844,76.54978942871094,4205200
2013-05-01,101.9800033569336,102.44000244140625,101.33000183105469,101.37999725341797,75.98021697998047,2720100
2013-05-02,101.45999908447266,102.33999633789062,101.12000274658203,102.05999755859375,76.48985290527344,3821100
2013-05-03,102.91999816894531,103.33999633789062,102.55000305175781,102.91999816894531,77.13436889648438,4109400
2013-05-06,102.76000213623047,102.80000305175781,102.05000305175781,102.06999969482422,76.49732971191406,3314200
2013-05-07,102.08999633789062,102.5199966430664,101.79000091552734,102.29000091552734,76.66221618652344,4304200
2013-05-08,102.27999877929688,102.27999877929688,100.76000213623047,100.94999694824219,75.65796661376953,5228800
2013-05-09,100.77999877929688,101.2300033569336,99.45999908447266,99.69000244140625,74.71361541748047,10628500
2013-05-10,99.94999694824219,100.19999694824219,99.4000015258789,100.19999694824219,75.09585571289062,5036900
2013-05-13,100.0199966430664,100.69999694824219,99.80000305175781,100.37999725341797,75.23075866699219,3154100
2013-05-14,100.4800033569336,101.48999786376953,100.44000244140625,101.19999694824219,75.84529876708984,3810800
2013-05-15,101.30000305175781,102.02999877929688,101.30000305175781,101.94999694824219,76.40740203857422,3402600
2013-05-16,101.58000183105469,101.77999877929688,100.83999633789062,101.12000274658203,75.78535461425781,4251800
2013-05-17,101.0999984741211,101.9000015258789,100.80000305175781,101.54000091552734,76.10013580322266,4015300
2013-05-20,101.23999786376953,101.94000244140625,101.23999786376953,101.54000091552734,76.10013580322266,2233100
2013-05-21,101.6500015258789,102.62000274658203,101.41999816894531,102.13999938964844,76.54978942871094,4078600
2013-05-22,102.18000030517578,102.4000015258789,101.41000366210938,101.73999786376953,76.2500228881836,4648200
2013-05-23,101.13999938964844,101.51000213623047,100.3499984741211,101.02999877929688,75.71788024902344,13743100
2013-05-24,100.66000366210938,100.66000366210938,99.7300033569336,100.29000091552734,75.16329956054688,13161000
2013-05-28,101.05999755859375,101.94000244140625,100.87999725341797,101.23999786376953,75.8752670288086,14083800
