Date,Open,High,Low,Close,Adj Close,Volume
2013-04-29,144.5399932861328,145.89999389648438,143.91000366210938,145.11000061035156,119.24117279052734,2715300
2013-04-30,145.19000244140625,146.5399932861328,144.55999755859375,146.07000732421875,120.03007507324219,2586300
2013-05-01,145.8300018310547,145.8300018310547,142.39999389648438,142.61000061035156,117.18692779541016,3509000
2013-05-02,142.67999267578125,143.6699981689453,140.38999938964844,143.6699981689453,118.05792236328125,4331900
2013-05-03,145.30999755859375,146.83999633789062,145.05999755859375,145.3699951171875,119.45486450195312,4018800
2013-05-06,145.9199981689453,149.5399932861328,145.63999938964844,148.4499969482422,121.98577880859375,3740400
2013-05-07,149.41000366210938,149.94000244140625,147.5500030517578,149.32000732421875,122.70067596435547,3137600
2013-05-08,149.1300048828125,150.99000549316406,148.39999389648438,150.25999450683594,123.47309875488281,3519200
2013-05-09,150.10000610351562,150.86000061035156,148.25,148.5399932861328,122.0597152709961,2819500
2013-05-10,148.57000732421875,149.17999267578125,147.5,149.10000610351562,122.51992797851562,2632400
2013-05-13,147.6699981689453,150.3300018310547,147.05999755859375,149.6300048828125,122.9554672241211,2975200
2013-05-14,149.5,154.94000244140625,149.5,154.52000427246094,126.97370147705078,5825300
2013-05-15,154.0399932861328,156.27999877929688,153.7899932861328,155.61000061035156,127.86932373046875,4177800
2013-05-16,154.72999572753906,157.49000549316406,153.9600067138672,154.47000122070312,126.93257904052734,3233800
2013-05-17,155.41000366210938,158.6999969482422,155.0,158.17999267578125,129.981201171875,4177000
2013-05-20,157.5800018310547,160.49000549316406,157.52000427246094,158.89999389648438,130.57289123535156,4010100
2013-05-21,158.6699981689453,161.74000549316406,158.52999877929688,160.72999572753906,132.07659912109375,4077900
2013-05-22,160.61000061035156,164.47000122070312,158.52999877929688,159.33999633789062,130.93443298339844,6176200
2013-05-23,156.36000061035156,158.88999938964844,154.6199951171875,157.41000366210938,129.34848022460938,5619800
2013-05-24,155.57000732421875,158.9199981689453,155.2899932861328,158.72000122070312,130.42495727539062,3317100
2013-05-28,160.9199981689453,162.67999267578125,159.91000366210938,160.6999969482422,132.4693145751953,4471200
2013-05-29,159.74000549316406,164.1300048828125,159.41000366210938,162.8699951171875,134.25808715820312,4969100
2013-05-30,162.66000366210938,165.4499969482422,161.0,164.35000610351562,135.47802734375,4336200
2013-05-31,163.9499969482422,165.8300018310547,162.07000732421875,162.0800018310547,133.6068572998047,4404800
2013-06-03,161.55999755859375,163.74000549316406,159.7899932861328,163.55999755859375,134.82684326171875,4557300
2013-06-04,163.4600067138672,165.74000549316406,160.5,161.67999267578125,133.2771453857422,3977300
